0,1,2,3,4,5,6,7,8
-0.3614897971942075,-0.033398941448990714,-0.3562071751719533,0.6313918161634194,0.28986907797125744,-0.914472573560506,0.04191936112331579,0.0,0.21722102032066523
0.9482127415529112,0.8761604448071427,0.9099629893784315,0.5375990467656406,0.7381404931208199,0.019989026963079828,0.4476334619716317,0.0,0.14939441804443676
0.9303336554098713,0.8784940417058653,0.9099629893784315,0.5484680999571921,0.7873545988288514,0.5853177102959815,-0.161961244517032,0.0,0.39904660806361403
-0.010571485530644936,0.008106971391948107,1.02681826728827,0.23311348548699887,0.10721073928932162,-0.41468231393938854,0.3524154938116304,0.0,0.0
0.21048231318939645,-0.033398941448990714,-0.7124142861066407,-0.9692077941734439,0.28986907797125744,0.26044842894047554,-0.36653036363961505,0.0,0.14939441804443676
-0.5892453685333836,-0.7385163317594784,0.3562072072905956,-0.18508029119321276,-0.2618595070814547,-0.14457760782010684,0.761978205962256,0.0,0.0
-0.5363559310548661,-0.6106642148568135,0.06052850853290076,-0.3574004828710633,-0.2618595070814547,0.20067352243342212,0.9391888695833585,0.0,0.7348025728044767
0.66428265778767,0.49013134636567224,0.696098825326708,0.42182796617831697,1.5921903240498003,-0.6166365600525037,1.3155144822929312,0.0,0.14939441804443676
-0.7828159005282848,-0.838865111210364,-0.24153408289876402,-0.11948453441849322,-0.6309297531993876,-1.6060261370150377,0.17945051726881914,0.0,-0.26981116134501315
-0.22585308510550878,-0.5367806584798119,-0.06862156222288314,0.5907939969033583,-0.42781573983298526,-1.3081902953815214,-0.7838211204227924,0.0,-0.49432070208095036
0.26706687072591373,0.20984264850025244,0.2875856404793345,0.3842948904765802,0.3690702464971993,-1.6060261370150377,0.14957899013548928,0.0,-0.3764438003461137
0.23943278939209353,0.19146836018144386,-0.24153408289876402,0.39696395946327795,0.44192825885715276,-1.3081902953815214,0.24511607236683725,0.0,-1.4015854198301052
-0.4877023647701759,-0.20719286513213778,0.1636528510528497,-0.5017852184398179,-0.6309297531993876,0.6394067650603694,-0.7534858658226313,0.0,0.21722102032066523
0.561140477948203,0.4397207703584272,0.2875856404793345,0.4340306771475643,0.28986907797125744,-1.3081902953815214,0.20930732138549643,0.0,-0.3764438003461137
0.41075463146661645,0.7538959653584896,0.0,0.5266098911094792,0.44192825885715276,0.1532584414951059,-0.8931539923379077,0.0,0.39904660806361403
0.5268866214260123,0.49819172498594333,0.8989109847796659,0.7875333741226932,0.6861126626785312,-0.297836046246023,0.9214911136080176,0.0,0.45363286943544434
-1.132548151365018,-0.09597184694331781,-0.7124142861066407,-2.16656884036852,-0.2618595070814547,0.17422292099130124,1.6662090278538,0.0,1.5102933334277042
-0.4647620919244846,-0.059535328689910356,0.5855534316640905,-0.44149351984372986,-0.12154551153792105,-0.031843201924919656,0.22721434284306125,0.0,-0.9479532163434569
0.6464560105488052,0.6226966062079662,1.2022134206916801,0.6799140476413988,1.2898690786332494,-1.3081902953815214,0.03593265670118378,0.0,0.0
0.01039076750156967,-0.2642361053034213,-0.7124142861066407,0.054757414247526545,0.10721073928932162,0.4290544532253052,-0.4449309014778563,0.0,-0.3764438003461137
0.0,0.5021874350518308,0.47088031883497006,0.21815818916878152,0.20311401359396217,-1.1339674425944128,-0.21003304042999163,0.0,-0.26981116134501315
0.5527562746347309,0.36146806929682374,0.47088031883497006,0.559219647570862,1.2329605971948543,-1.3081902953815214,0.8388331513622477,0.0,-0.08291171348626787
0.03065414711771491,0.2678298187597524,0.47088031883497006,0.15598116502153228,-0.12154551153792105,0.2070393662036773,-0.40873342884688124,0.0,0.0
0.46674645866582226,0.28974551543538163,0.44452077735656764,0.6010998763680487,0.8784544888088357,-0.3886327277928738,1.0128739153394264,0.0,0.0
0.6747329742786673,0.5021874350518308,0.519860067103076,0.24784721369709967,1.4649735215856554,-0.8361314577321726,0.05389099528204964,0.0,0.0771889625373899
-0.16791926001880866,-0.46994485175803846,-0.7124142861066407,-0.16273084600638069,-0.892789259901576,0.17422292099130124,-0.6201909220412999,0.0,-0.9479532163434569
-0.7459655230111063,-1.0588159661591214,-0.7124142861066407,-0.6707512453280212,-0.42781573983298526,-0.0783411281050908,-0.24611193884352547,0.0,-0.3764438003461137
0.47639499621006265,0.2733732880842793,-0.7124142861066407,-0.25531005889023733,0.28986907797125744,0.48548777316485164,-0.17697958316984613,0.0,0.0
-0.22585308510550878,0.4130880042384182,0.2495016736649749,0.018589484421109064,-0.12154551153792105,-0.1898496081526014,0.8447410334214841,0.0,-0.08291171348626787
0.7820927257129107,0.7676733283710739,1.1832947783822672,1.0009149203851297,1.2031140142007877,-1.6060261370150377,0.11969272545802137,0.0,-0.7754901686679555
-0.18189332586917634,-0.46994485175803846,-0.7124142861066407,0.1233714087383767,0.0,-1.3081902953815214,0.34050271724498843,0.0,0.34165985498345036
0.9072188891462093,0.8125895023135741,0.8642530180622077,0.770386251580512,1.6309297546026729,-0.7698949862016617,0.9863576231029622,0.0,-0.49432070208095036
-1.132548151365018,-0.988632922434049,-0.5040464942165306,-0.7082843200853056,-0.892789259901576,-0.0783411281050908,0.9391888695833585,0.0,1.2554494139559362
0.6917605611943494,0.6713011745716265,0.6437928615350643,0.9660163055433261,0.7381404931208199,0.019989026963079828,-0.4449309014778563,0.0,-0.7754901686679555
0.6280907131674277,0.4778643533374563,-0.24153408289876402,0.35846204934150944,0.5093842421490942,0.14603664806314087,0.2689768185724138,0.0,-0.7754901686679555
-0.22585308510550878,0.1532091334380774,0.2875856404793345,-0.20794356146698262,-0.42781573983298526,0.2491402343131122,0.1913950048646542,0.0,0.8526795574130467
-1.0105714632332985,-1.4420771027087795,-0.7124142861066407,-0.5017852184398179,-0.6309297531993876,0.1532584414951059,-0.161961244517032,0.0,-0.626095850515905
0.8347409090063418,0.9344443759328797,1.0844351684794515,0.9074989298005799,0.9996206550746124,-1.3081902953815214,-0.4207968499054404,0.0,-1.1519336493586128
0.040538025010752335,-0.22945648781640274,-0.5040464942165306,-0.5996847022973557,0.0,-0.09079668395405843,-0.33640330843782884,0.0,0.39904660806361403
-0.5115424824293375,-0.2884193711246806,0.44452077735656764,-0.20794356146698262,-0.6309297531993876,0.0,-0.1920016461471744,0.0,-1.1519336493586128
-0.3614897971942075,-0.008201791919027925,-0.7124142861066407,0.3319402518555872,-0.42781573983298526,-1.3081902953815214,0.125671158095091,0.0,-15.833196318895155
0.678176865099357,0.50616050641244,-0.5040464942165306,0.39696395946327795,1.0000000004551188,-1.3081902953815214,0.04790547394465125,0.0,-2.177073590655955
-0.18189332586917634,-0.4860661412274424,-0.5040464942165306,0.036837858071588875,0.44192825885715276,-0.914472573560506,0.37623402106092,12.611541086966115,-0.9479532163434569
0.4569422928553391,0.2843304675400746,0.696098825326708,0.3714623451266703,0.3690702464971993,0.03908935333609378,0.8211060473055284,0.0,0.34165985498345036
-0.9576820280572244,-0.924839400419829,0.5855534316640905,-0.27986707087020163,-0.2618595070814547,-0.10362410185686251,0.1973663655719695,0.0,0.34165985498345036
0.07854071751316205,-0.18561438681242218,0.6251035874154083,-0.16273084600638069,0.44192825885715276,0.14603664806314087,0.8151958596188648,0.0,0.555411773239903
-0.42132611184914787,-0.20719286513213778,-0.14783934045700187,0.1066565873484389,0.3690702464971993,-0.6166365600525037,0.39409177247394644,0.0,-0.17246318086530799
0.31259526394052667,0.7758116621197405,0.8270875453967536,0.018589484421109064,0.9207988318946988,0.06623648029962363,0.47735840915346767,0.0,0.0
-0.05479790223534383,-0.33944151983397514,-0.5040464942165306,0.7959973270863543,-0.42781573983298526,-1.3081902953815214,-0.5476080253151303,0.0,-15.833196318895155
-1.132548151365018,-0.46994485175803846,0.11467310512064535,-1.3239240288071434,-1.261859505260976,0.276871571779889,-0.1920016461471744,0.0,0.5056792979190496
-1.132548151365018,-0.07751696043964364,-0.3562071751719533,-1.2553100378681084,-0.6309297531993876,0.057376649035172145,0.9037881856226585,0.0,1.1462118163953008
0.1954730296256636,0.13997769907436863,0.9207823028272167,0.3046917400867077,0.8340437674760293,-1.3081902953815214,0.8211060473055284,0.0,-0.49432070208095036
-0.8639822987763799,-1.272963375995815,-0.14783934045700187,-1.5637617197177276,-0.892789259901576,0.2070393662036773,0.37623402106092,0.0,1.5509813362603357
0.2869980038796258,0.05487397867154175,-0.3562071751719533,0.4094736648643964,0.28986907797125744,0.43280719845843696,-0.6807431748294848,0.0,-0.26981116134501315
-0.3427853956062999,-0.24085910021998652,0.4167357193922345,-0.30504584493926495,0.10721073928932162,0.0,0.9981440748664026,0.0,0.6030273207773726
-1.0685052841756004,-1.5089129046493361,-0.7124142861066407,-1.4772281750782628,-0.892789259901576,0.4887804068887457,-0.5717926622848681,0.0,0.555411773239903
0.49986683523751074,0.3004517572565702,-0.7124142861066407,-0.23134484010258521,0.28986907797125744,-0.3408405652836159,-0.626243424283986,11.51293546492023,-0.08291171348626787
0.01039076750156967,-0.2642361053034213,-0.7124142861066407,-0.5996847022973557,-0.12154551153792105,0.8197463272120417,-0.4570015339070896,0.0,0.28116964417348805
0.11430662703581836,-0.14435276784444778,-0.7124142861066407,-0.16273084600638069,0.3690702464971993,0.2926900425910743,-0.4207968499054404,13.30468660086356,0.7348025728044767
0.09668669483067073,-0.16468013931615044,-0.3562071751719533,-0.05794892205744911,-0.892789259901576,0.010110739230029357,-0.5899374785491116,0.0,0.28116964417348805
0.49524441674352204,0.674424766462927,0.5427037565421269,0.7351787352719678,0.6309297537682867,-1.6060261370150377,0.11371370273728407,0.0,-1.1519336493586128
