0,1,2,3,4,5,6,7,8,9
-0.03418803418803419,-0.2222222222222222,0.9038461538461539,0.3,-0.5,-0.24500000000000002,0.04191616766466646,-0.14767932489451477,0.0,0.23076923076923075
1.9658119658119657,2.388888888888889,1.0576923076923077,1.2,0.02702702702702703,-0.545,0.40718562874251113,-0.14345991561181434,0.0,-0.0769230769230768
2.017094017094017,2.7222222222222223,1.0384615384615385,1.4,1.027027027027027,0.5049999999999999,-0.10778443113772834,0.34177215189873417,0.0,-0.46153846153846134
0.008547008547008548,2.8333333333333335,0.2692307692307692,0.1,-0.33783783783783783,-0.5050000000000001,0.3532934131736504,-0.3080168776371308,0.0,-0.0769230769230768
-0.3418803418803419,-0.1111111111111111,-0.5,0.0,1.9189189189189189,0.8799999999999999,-0.26946107784431067,0.6877637130801688,0.0,0.3846153846153845
-0.5042735042735043,0.5,-0.23076923076923078,-0.2,-0.12162162162162163,-0.535,0.8263473053892166,-0.9071729957805907,0.0,0.0
-0.42735042735042733,0.05555555555555555,-0.3076923076923077,-0.2,0.33783783783783783,-0.7875,0.9461077844311324,-1.1054852320675106,0.0,1.0
0.7435897435897436,1.2777777777777777,0.5384615384615384,3.8,-0.43243243243243246,-1.075,1.3293413173652686,-0.5611814345991561,0.0,0.15384615384615394
-0.15384615384615385,-0.05555555555555555,-0.038461538461538464,-0.5,-0.5540540540540541,-0.30500000000000005,0.1377245508982005,0.15189873417721517,0.0,-0.6153846153846152
-0.39316239316239315,0.2222222222222222,0.8653846153846154,0.1,-0.5405405405405406,0.25,-0.7844311377245501,0.29535864978902954,0.0,-0.7692307692307689
0.2564102564102564,0.3333333333333333,0.4807692307692308,0.4,-0.5540540540540541,-0.56,0.11976047904191583,-0.07172995780590719,0.0,-1.0769230769230766
-0.07692307692307693,-0.3333333333333333,-0.5961538461538461,-0.1,0.9054054054054054,0.5650000000000001,-0.3353293413173657,0.6244725738396625,0.0,0.3846153846153845
-0.42735042735042733,-0.1111111111111111,-0.5384615384615384,-0.5,1.4324324324324325,0.985,-0.7365269461077865,0.4810126582278481,0.0,1.1538461538461535
0.5897435897435898,0.2222222222222222,0.5769230769230769,0.3,-0.5405405405405406,-0.010000000000000054,0.19161676646706127,0.34177215189873417,0.0,0.15384615384615394
1.4188034188034189,0.0,0.7115384615384616,0.5,0.24324324324324326,0.615,-0.8862275449101813,0.6075949367088607,0.0,0.4615384615384615
0.8290598290598291,0.8888888888888888,-0.5,0.2,1.7567567567567568,0.34,-0.3532934131736572,0.0970464135021097,0.0,1.1538461538461535
-0.2905982905982906,-0.05555555555555555,-0.5576923076923077,-0.3,1.2162162162162162,0.44499999999999995,-0.5149700598802395,0.004219409282700407,0.0,1.6153846153846152
1.641025641025641,2.2222222222222223,-0.3269230769230769,1.1,1.7702702702702702,0.02999999999999998,-0.05389221556886757,-0.18565400843881857,0.0,0.3076923076923077
1.0256410256410255,3.9444444444444446,1.0384615384615385,2.4,-0.5405405405405406,-0.655,0.005988023952090346,-0.33755274261603374,0.0,0.07692307692307697
0.8034188034188035,0.0,1.3846153846153846,1.4,-0.5135135135135135,-0.12000000000000002,0.17964071856287375,0.1729957805907173,0.0,-0.30769230769230754
0.7692307692307693,0.6666666666666666,0.25,0.2,-0.527027027027027,-0.34500000000000003,-0.20958083832335273,-0.3459915611814346,0.0,-0.2307692307692306
0.49572649572649574,0.6666666666666666,0.7692307692307693,2.3,-0.5405405405405406,-0.89,0.8443113772455012,-0.4641350210970464,0.0,-0.0769230769230768
0.20512820512820512,1.3888888888888888,-0.019230769230769232,0.1,0.4594594594594595,0.039999999999999945,-0.46706586826347585,-0.2151898734177215,0.0,0.3846153846153845
-0.5982905982905983,-0.3333333333333333,-0.9230769230769231,-0.6,0.7972972972972973,-0.08000000000000007,0.8982035928143688,-0.8312236286919831,0.0,1.3076923076923075
-0.1623931623931624,-0.3333333333333333,0.11538461538461539,-0.1,-0.5405405405405406,-0.18000000000000008,0.275449101796401,0.27848101265822783,0.0,0.4615384615384615
-0.4017094017094017,-0.3333333333333333,-0.46153846153846156,-0.5,0.5945945945945946,0.6799999999999999,-0.5628742514970099,0.8860759493670887,0.0,-0.46153846153846134
1.7179487179487178,1.5,1.8461538461538463,4.0,-0.4594594594594595,-0.655,0.6467065868263429,-0.17721518987341772,0.0,0.4615384615384615
-0.2905982905982906,-0.05555555555555555,0.28846153846153844,0.0,0.13513513513513514,0.375,-0.5748502994011974,-0.3037974683544304,0.0,-0.30769230769230754
-0.46153846153846156,-0.3333333333333333,-0.25,-0.2,0.08108108108108109,0.004999999999999982,-0.23353293413174134,0.31645569620253167,0.0,-0.38461538461538447
1.1623931623931625,3.1666666666666665,1.7307692307692308,1.9,-0.5540540540540541,-0.31500000000000006,0.11976047904191583,-0.2489451476793249,0.0,0.07692307692307697
-0.6068376068376068,-0.2222222222222222,-0.36538461538461536,-0.3,0.1891891891891892,-0.555,0.622754491017961,-0.759493670886076,0.0,1.6153846153846152
-0.2564102564102564,-0.2777777777777778,-0.8269230769230769,-0.7,0.6891891891891891,0.41500000000000004,-0.502994011976052,-0.45991561181434604,0.0,3.923076923076922
-0.36752136752136755,-0.2222222222222222,-0.1346153846153846,-0.5,-0.2702702702702703,-0.15500000000000008,0.8263473053892166,-0.35864978902953587,0.0,-0.0769230769230768
1.4273504273504274,1.3333333333333333,1.7307692307692308,1.1,-0.04054054054054054,0.41500000000000004,-0.47305389221557304,0.6371308016877638,0.0,-0.6923076923076921
-0.03418803418803419,-0.3333333333333333,-0.15384615384615385,-0.1,-0.14864864864864866,0.7949999999999999,-0.6107784431137735,0.9451476793248945,0.0,0.4615384615384615
-0.10256410256410256,0.7222222222222222,0.17307692307692307,0.0,0.24324324324324326,-0.06000000000000005,0.24550898203592203,-0.05063291139240507,0.0,0.6923076923076921
-0.3162393162393162,0.3333333333333333,-0.7884615384615384,-0.1,2.2972972972972974,0.75,-0.6766467065868286,0.1772151898734177,0.0,1.538461538461538
1.811965811965812,4.388888888888889,1.6153846153846154,1.599,-0.5405405405405406,-0.35500000000000004,-0.40119760479042077,-0.06751054852320676,0.0,-0.9999999999999997
-0.20512820512820512,-0.2777777777777778,-0.46153846153846156,0.0,-0.10810810810810811,0.465,-0.3353293413173657,0.7172995780590717,0.0,0.4615384615384615
-0.5384615384615384,0.6666666666666666,-0.21153846153846154,-0.4,0.12162162162162163,0.3449999999999999,-0.19161676646706807,0.35864978902953587,0.0,-0.46153846153846134
-0.37606837606837606,-0.3333333333333333,-0.34615384615384615,-0.4,0.013513513513513514,-0.37500000000000006,0.1257485029940062,-0.14767932489451477,0.0,-0.46153846153846134
0.7777777777777778,-0.2777777777777778,0.5,1.6,-0.5405405405405406,0.05499999999999998,0.04790419161676361,0.4472573839662447,0.0,-0.9230769230769229
0.15384615384615385,-0.3333333333333333,0.21153846153846154,0.4,-0.5405405405405406,-0.4050000000000001,-0.04790419161677042,0.08438818565400844,0.0,-0.46153846153846134
0.36752136752136755,1.2777777777777777,0.46153846153846156,0.4,0.05405405405405406,-0.65375,0.8263473053892166,-0.45147679324894513,0.0,0.3846153846153845
-0.5726495726495726,0.6111111111111112,-0.07692307692307693,-0.2,-0.25675675675675674,-0.625,0.17365269461077662,-0.8776371308016878,0.0,0.15384615384615394
1.8547008547008548,2.9444444444444446,-0.1346153846153846,1.0,0.8648648648648649,0.225,-0.7305389221556894,0.1139240506329114,0.0,-0.30769230769230754
-0.18803418803418803,-0.1111111111111111,0.11538461538461539,0.4,-0.43243243243243246,-0.025,0.3952095808383168,0.04641350210970463,0.0,-0.15384615384615377
1.4871794871794872,1.7777777777777777,0.019230769230769232,1.4,0.0945945945945946,-0.015000000000000036,0.47904191616766334,-0.2742616033755274,0.0,0.0
-0.358974358974359,-0.3333333333333333,1.4230769230769231,-0.3,-0.5405405405405406,0.21500000000000002,-0.5449101796407184,0.5189873417721519,0.0,-0.9230769230769229
-0.358974358974359,0.1111111111111111,-0.75,-0.6,0.5135135135135135,0.16999999999999993,-0.19161676646706807,-0.3080168776371308,0.0,0.6153846153846154
0.08547008547008547,-0.2777777777777778,-0.7307692307692307,-0.3,0.08108108108108109,-0.9099999999999999,0.9161676646706535,-0.9662447257383966,0.0,2.7692307692307687
-0.008547008547008548,2.0,0.09615384615384616,0.9,-0.5405405405405406,-0.74,0.6467065868263429,-0.6751054852320675,0.0,-0.0769230769230768
-0.5213675213675214,0.1111111111111111,-0.19230769230769232,0.2,-0.06756756756756757,-1.0,1.4431137724550804,-0.7805907172995781,0.0,0.23076923076923075
-0.4188034188034188,-0.2777777777777778,-0.75,-0.4,2.391891891891892,0.9349999999999999,-0.6826347305389258,0.4641350210970464,0.0,0.846153846153846
-0.21367521367521367,0.5555555555555556,-0.2692307692307692,0.1,0.0,-0.64,1.0059880239520904,-0.6286919831223629,0.0,0.769230769230769
-0.6495726495726496,-0.3333333333333333,-0.7884615384615384,-0.5,1.2027027027027026,0.8700000000000001,-0.5688622754491003,0.3966244725738397,0.0,0.6923076923076921
-0.6068376068376068,-0.3333333333333333,-0.09615384615384616,-0.5,-0.5405405405405406,0.14000000000000004,0.40718562874251113,0.3755274261603376,0.0,0.23076923076923075
-0.23076923076923078,-0.3333333333333333,-0.46153846153846156,-0.1,3.2567567567567566,0.9549999999999998,-0.4550898203592816,0.7172995780590717,0.0,0.3076923076923077
-0.452991452991453,-0.2777777777777778,-0.8269230769230769,-0.5,0.40540540540540543,-0.51,1.0778443113772427,-0.8396624472573839,0.0,1.9999999999999996
-0.24786324786324787,-0.3333333333333333,-0.19230769230769232,-0.5,0.05405405405405406,0.615,-0.5988023952095792,0.9071729957805907,0.0,0.07692307692307697
1.188034188034188,0.8333333333333334,1.1730769230769231,1.0,-0.5540540540540541,-0.4800000000000001,0.13173652694610336,-0.04219409282700422,0.0,-0.5384615384615383
-0.28205128205128205,-0.05555555555555555,-0.6538461538461539,-0.4,0.0,-0.625,0.8263473053892166,-1.0,0.0,1.0769230769230766
0.38461538461538464,0.4444444444444444,1.1538461538461537,0.9,-0.5405405405405406,-0.65,1.0479041916167635,-0.4345991561181435,0.0,-0.0769230769230768
0.5042735042735043,1.3333333333333333,1.4807692307692308,1.4,-0.4594594594594595,-0.77,0.23353293413173454,-0.9578059071729957,0.0,0.23076923076923075
0.06837606837606838,0.1111111111111111,-0.07692307692307693,0.2,0.9594594594594594,0.485,-0.31736526946108107,0.6371308016877638,0.0,0.07692307692307697
